RowID,UserID,TweetID,Text
853,19247844,659760631747371008,The best songs from #Empire so far: https://t.co/jBDt1DluQ1 https://t.co/xSTxMsnm9K
854,19247844,659764827963936768,.@KhloeKardashian opens up about her brother Rob's reclusiveness: https://t.co/V39vfeKdkn https://t.co/SYZrWzS7b4
855,19247844,659770077785518080,#TBT! You've got to see what Kate Middleton's hair looked like in 2002: https://t.co/j2wREnPD0P https://t.co/oYHLW58IrX
856,19247844,659775290005168128,14 risk factors for stroke that every young woman should know: https://t.co/IzpDAgLcKM
857,19247844,659780663449673728,4 times Ruth Bader Ginsburg proved she's earned her "notorious" nickname: https://t.co/c8ABGKpuHf https://t.co/whg6W4nuGq
858,19247844,659784522775568384,Introducing our 2015 Women of the Year: https://t.co/Ed1kOqACPV #EveryWomanCan #GlamourWOTY25 https://t.co/ANwoC6E1QT
859,19247844,659790457057255424,David Beckham just debuted *the* sweetest new tattoos: https://t.co/rusY2w9MBt https://t.co/LSrM4sO8xS
860,19247844,659792680478760960,RT @Caitlyn_Jenner: Truly honored to be one of @glamourmag?s Women of the Year! #EveryWomanCan #GlamourWOTY2015 https://t.co/MsA0Linxb5 htt?
861,19247844,659796784756203520,George Clooney and Amal Alamuddin have adopted a shelter dog
862,19247844,659798128695107584,Everything you need to know about last night's #CNBCGOPDebate: https://t.co/UCOxHaOhfN https://t.co/qJkQqgk0yj
863,19247844,659804022409461760,This is the pencil @DemiLovato's makeup artist uses to make her eyebrows so perfect: https://t.co/ciGjdgKaFE https://t.co/9sYbaNI4kK
864,19247844,659809339532800000,RT @victoriabeckham: Thank you @glamourmag! Honoured to be included in the 2015 Women of the Year! x vb #GlamourWOTY25 https://t.co/v18Bghg?
865,19247844,659810515980558336,Forget texts! These stationery options are so pretty
866,19247844,659818322041679873,RT @TwitterSports: Congrats to @ussoccer_wnt on their @glamourmag Women of the Year honor ???? #GlamourWOTY25 #EveryWomanCan  https://t.co/z?
867,19247844,659818950285500417,Watch only if you dare! This video of every single spooky house in scary movies is absolutely terrifying:  https://t.co/ZL1dzwDWbD
868,19247844,659822791961784320,#GlamourWOTY25 honoree @RWitherspoon shows #EveryWomanCan be the boss: https://t.co/ASlWMNYtGY https://t.co/6m3nMEr3wS
869,19247844,659822931338469377,#EveryWomanCan rule her fashion empire like #GlamourWOTY25 honoree @VictoriaBeckham: https://t.co/6le2rPknF5 https://t.co/0sXN3GuMaM
870,19247844,659823045138366464,#GlamourWOTY25 honoree @MistyOnPointe proves #EveryWomanCan break barriers and succeed: https://t.co/pbcec82T0L https://t.co/TbZcVduwgH
871,19247844,659823257944723457,#EveryWomanCan show compassion like #GlamourWOTY25 honorees Charleston peacemakers: https://t.co/oiO4tW3FC5 https://t.co/4MHFuYDnHG
872,19247844,659823393630482433,#EveryWomanCan dream big and score
873,19247844,659823548865843201,.@Caitlyn_Jenner shows #EveryWomanCan be her truest self:  https://t.co/IZpPoBP3m6 #GlamourWOTY25 https://t.co/ACgP1VcePH
874,19247844,659823651856994304,#EveryWomanCan pursue her passion
875,19247844,659823915854913537,#GlamourWOTY25 honoree @CecileRichards works to ensure #EveryWomanCan have healthcare access https://t.co/an74ZQgKi3 https://t.co/pMSbCtKStS
876,19247844,659824305514115072,Help us celebrate #GlamourWOTY25 by sharing what #EveryWomanCan accomplish today. Meet this year's honorees here: https://t.co/j9iKrURWr7
877,19247844,659824654253760512,We have a big surprise for all you @bigbang_cbs fans: https://t.co/gzhIRcxpHp https://t.co/ipq2rDsnXn
878,19247844,659834041391280128,Leave it to North West to have the cutest Disney-inspired Halloween costume ever: https://t.co/gVdEBq5GQ3 https://t.co/TqqjM7hEeJ
879,19247844,659841629449252864,We sat down with "Gone Girl" author Gillian Flynn to talk about her eerie new story &amp; her next novel: https://t.co/rC7Micm7h0 @penguinrandom
880,19247844,659851330668896256,5 inspiring feminist quotes from Gloria Steinem:  https://t.co/IDso55h6WJ https://t.co/dDSvNlSsBw
881,19247844,659860228058521600,5 things Kim &amp; Kanye need to trick out their new baby boy's nursery: https://t.co/AYPEZGqMjO https://t.co/mdSFmHcLsU
882,19247844,659865969691631616,1 @TwoBirdsMaids dress + 14 Glamour staffers + 17 styles = gorgeous
883,19247844,659872534058373121,This brush is a game-changer for blow-drying wavy hair: https://t.co/PMaAeSzQBi
884,19247844,659880031221600258,It's never too late for love! Watch this 80-year-old couple go on an adorable first date: https://t.co/gZarw6YTuZ https://t.co/tSgFdVZpVE
885,19247844,659886617100992512,This is all too real?13 thoughts you have during a half-marathon
886,19247844,659893989462642689,#TGIT time again! If you're watching #Scandal and #HTGAWM tonight
887,19247844,659900229597155328,We love a good celeb twinning moment?and Brad Pitt's new 'do has several: https://t.co/FdcimKIJsN https://t.co/L7zOMxeoFE
888,19247844,659902450506313729,RT @PRobinsonComedy: Boos! I'm live-tweeting #Scandal &amp; #HTGAWM for @glamourmag starting NOW! Join the convo at #WatchWithGlamour.
889,19247844,659902649236635649,RT @PRobinsonComedy: I forgot there was a Vice President on this show. LOL. #Scandal #WatchWithGlamour
890,19247844,659906386592182272,#DWTS fans
891,19247844,659911627291172864,.@MikeHuckabee wore a tie designed by @RealDonaldTrump to last night's #CNBCGOPDebate: https://t.co/EyDHztIMZn
892,19247844,659917782826532865,Whoa?two-thirds of people under 50 have herpes type 1: https://t.co/yPkZKwjcAK
893,19247844,659917913898487810,RT @PRobinsonComedy: Yo yo! I'm live-tweeting #HTGAWM for @glamourmag starting now! Follow along at #WatchWithGlamour
894,19247844,659917985843445760,RT @PRobinsonComedy: YAAAAAS
895,19247844,659923770321281024,The scary effect work stress may have on your life expectancy: https://t.co/TV8KTuK8ix
896,19247844,659928920079364096,Is it so wrong to lust over the undead? 5 seriously hot ghosts in movies to swoon over this Halloween: https://t.co/x4NXz3Q65X
897,19247844,659933157190467584,RT @JRadloff: Tonight's @amfAR #InspirationGala honoring @MrRPMurphy! @glamourmag #SarahPaulson #MattBomer #DianeKruger https://t.co/DyAgAi?
898,19247844,659933179546083328,RT @JRadloff: More of tonight's @amfAR #InspirationGala arrivals honoring #RyanMurphy! @glamourmag #ChloeSevigny #RosieHW https://t.co/rLlp?
899,19247844,659933200513388544,RT @JRadloff: .@GwynethPaltrow
900,19247844,659935449478246400,How to remove your Halloween makeup without ruining your skin: https://t.co/E1e4gSVPzM https://t.co/D30Nz5Do1P
901,19247844,659941868755644416,Current college grads probably won't be able to retire until age 75?but here's how to stop working sooner: https://t.co/py7KwSvhJn
902,19247844,659946918752198656,9 Derek Jeter's new fiancee @hanni_davis hit a beauty home run: https://t.co/ryG8bFGtCU https://t.co/6OpCUKNMm1
903,19247844,659964712029986817,An #Empire nail polish collection is coming?and we think Cookie would approve: https://t.co/yZJOyWPTxf https://t.co/wAFNFN8XPh
904,19247844,659983602764095488,.@CarlyFiorina at last night's CNBC Republican Debate: "I am @HillaryClinton's worst nightmare" https://t.co/PbOvtSPACX
905,19247844,660092461243584512,Watch @ArianaGrande rock platinum hair &amp; killer dance moves in her new "Focus" music video: https://t.co/fgEbYoUJGU https://t.co/nxwIAjKuAY
906,19247844,660096830450089984,Be still our beating hearts! Meet Leonardo DiCaprio's absolutely uncanny Swedish doppelganger
907,19247844,660102410392756224,If "candy armageddon" just isn't your style
908,19247844,660107634574499840,9 must-see beauty moments from @arianagrande's new "Focus" music video: https://t.co/28jGsOxZl7 https://t.co/2G7ghCp8xq
909,19247844,660113981584089088,.@KylieJenner explains the real reason behind all her shocking hair and makeup changes: https://t.co/KD30qx8TdK https://t.co/xzCm6l3LZI
910,19247844,660118023001538560,RT @jennyslate: F YES @CecileRichards! She's a @glamourmag Woman of The Year&amp;fighting so that all of us can make OUR OWN healthcare decisio?
911,19247844,660120491320082432,Why is doing your taxes still so complicated? @SECupp and @KrystalBall discuss: https://t.co/wjY1v77RsS #51Million
912,19247844,660120502648905729,9 times Derek Jeter's new fiancee @hanni_davis hit a beauty home run: https://t.co/wY7fVscbgY https://t.co/z5F6DwPvqc
913,19247844,660126293565054976,Thirteen months out from the election and the sexism card is already being played: https://t.co/sNEeKw5QNz @hillarykelly #51million
914,19247844,660131911537451008,Wait
915,19247844,660139360894001152,.@CarlyRaeJepsen just got *the* it haircut of fall! Come see: https://t.co/L53ZHtoSur https://t.co/vkHTVARyK5
916,19247844,660144942388523008,When LC became LT! @LaurenConrad rocks her married name with this pretty initial ring: https://t.co/TA34yt6kQ3 https://t.co/i6SOEIifRv
917,19247844,660151252144283648,RT @RWitherspoon: Thank you @glamourmag for this amazing honor. I am so humbled! #GlamourWOTY25 https://t.co/MX1G0hwzNJ https://t.co/nQVTri?
918,19247844,660151509091549184,.@RWitherspoon on dating: "The more I took care of myself
919,19247844,660157337244737536,The surprising effect of this weekend's time change
920,19247844,660163121944911872,Everything you need to know about the new way to pay off your student loans?and save money in the process: https://t.co/wNHrhjgHDx
921,19247844,660168905751678977,How to get a promotion? @Google's SVP @LaszloBock2718 shares his best advice: https://t.co/YmB8CQuki5 https://t.co/B45PMtDzec
922,19247844,660168987142193152,RT @CharlizeAfrica: Nothing sexier than a smart lady. Support The Girl Project &amp; meet Sophia Bush at @Glamour?s Women of the Year Awards ht?
923,19247844,660175710254997504,This brush is a game-changer for blow-drying wavy hair: https://t.co/iv9Utj632y
924,19247844,660180294461431808,Trick or treat! We fed kids fancy artisanal chocolate...and they were not impressed: https://t.co/AdNyvLHcEY https://t.co/p5qaCzkcBj
925,19247844,660186255418880000,6 signs that you're going to get engaged in the next six months: https://t.co/psxM3jdbr2 https://t.co/yy6fNiaV7j
926,19247844,660192172579422208,The exact 9 products @KimKardashian's makeup artist used to create this look: https://t.co/jwgTFuvcNg https://t.co/RFbSEgxp1n
927,19247844,660199095580139521,What your period says about your overall health: How to decode these 6 common issues https://t.co/sqX1D2QgVn
928,19247844,660204160948813828,Real sex habits of happy couples?meet Lori and Camden: https://t.co/ot3XbHa9B3
929,19247844,660210173248741377,11 photos that prove @GigiHadid's hair is 100% @VicoriasSecret-worthy: https://t.co/UtVuGMmddG https://t.co/vP7MduHsZy
930,19247844,660217218697977856,Could the age you first get your period impact your overall health years later? This new study investigates: https://t.co/ZyyUtpClgu
931,19247844,660224291078819840,Watch @LadyGaga totally seduce a crowd at last night's @amfAR Gala: https://t.co/NSVCJtgXp3 https://t.co/jA65cqyBHB
932,19247844,660231261420654592,Whether you want costume ideas or a Friday pick-me-up
933,19247844,660237993555423232,The 30 best-selling beauty products this month at @ULTA_Beauty: https://t.co/KmQqL2OwjZ https://t.co/ZP5wQvSA2k
934,19247844,660244607494696960,Pick your poison
935,19247844,660250164486086657,"I love my boyfriend
936,19247844,660256469087076353,Foolproof ways to deal with your spouse's annoying habits:  https://t.co/WVtpZe5Uoy https://t.co/PdvUTEknS2
937,19247844,660262786157707264,Peanuts' Lucy van Pelt answers our life questions about love
938,19247844,660267985878274048,Is body image affecting your sex life? @TheElleChase weighs in: https://t.co/mIF3TtkudN
939,19247844,660270081843294209,Come see @tyga's brand-new video starring girlfriend @kyliejenner--who didn't want the role. https://t.co/5GR3uDocnO https://t.co/wdJlH0ZOE6
940,19247844,660279279750639616,The hottest guys in golf: https://t.co/4etvniwwjY via @GolfDigest https://t.co/8s5EocLOhG
941,19247844,660285638755880960,9 marathon-runners share the must-haves they always bring with them: https://t.co/lfdBzbb8W5
942,19247844,660286303402115072,RT @JRadloff: #AmySchumer
943,19247844,660286316668694528,RT @JRadloff: #StarWarsTheForceAwakens' @JohnBoyega arrives at tonight's #Brittanias at the @beverlyhilton! @glamourmag #StarWars https://t?
944,19247844,660291452413546497,This Bryce Dallas Howard drag makeup transformation from @AndrewSotomayor will seriously blow your mind: https://t.co/2VQUZX9oxe
945,19247844,660297148471341056,Are Tinder dudes different from Hinge guys? The types of men you'll find on every dating app: https://t.co/cydgU61CXx
946,19247844,660303592738447360,The rape epidemic: India's Daughter filmmaker Leslee Udwin and former Malawi President Joyce Banda inspire change: https://t.co/dsjlhaSOnl
947,19247844,660311925671247873,The most shocking revelations from Leah Remini's Scientology tell-all on 20/20: https://t.co/tJFvBX6ImP
948,19247844,660331034416926722,5 things Kim &amp; Kanye need to trick out their new baby boy's nursery: https://t.co/GyubX5L0Ko https://t.co/ybTfqLKPss
949,19247844,660350339770658816,.@TaylorSwift13 reveals "Out of the Woods" is about the anxiety she felt while dating @Harry_Styles: https://t.co/T2WbQMXotA
950,19247844,660369789764898816,Finally! We have the secret to Kate Middleton's perfectly full hair: https://t.co/JdGgYy589a https://t.co/nve6BOJtVz
951,19247844,660389007319281664,See @KylieJenner's gorgeous no-makeup selfie: https://t.co/OBxq44pCHr https://t.co/G2cyIeiENe
952,19247844,660408351575158784,George Clooney and Amal Alamuddin have adopted a shelter dog
953,19247844,660427619410821120,The difference between makeup on Instagram and in real life: https://t.co/IR3EuAqUHU https://t.co/XKRDgE6qx0
954,19247844,660442389933383680,This is the pencil @DemiLovato's makeup artist uses to make her eyebrows so perfect: https://t.co/o3mPDua7v8 https://t.co/GBwfNnZc9C
955,19247844,660449568249782272,What a nutritionist eats: A pro shares her food diary https://t.co/nv9QZnY0f5 https://t.co/6cNekikZeJ
956,19247844,660457712162074624,These over-excited photo-bombing dogs are the best thing you'll see all week: https://t.co/t2rmaliF6p https://t.co/rTbKWgm8Kd
957,19247844,660463352242655233,This is all too real?13 thoughts you have during a half-marathon
958,19247844,660469066809896961,David Beckham just debuted *the* sweetest new tattoos: https://t.co/oUkbPseqnl https://t.co/t05p6Xoclt
959,19247844,660474207596335104,14 risk factors for stroke that every young woman should know: https://t.co/TIm4L0W8Zz
960,19247844,660480141928321024,9 Halloween houses so spooky
961,19247844,660486673223065600,#DWTS fans
962,19247844,660492837700661248,3 successful ways to deal with anxiety: https://t.co/sMJQ0zh3kU
963,19247844,660498717720641536,3 trends that shocked us at Bridal Fashion Week?and 2 we totally saw coming: https://t.co/6nsOcqoOxh https://t.co/Sosi0oImip
964,19247844,660504002937888768,Whoa?two-thirds of people under 50 have herpes type 1: https://t.co/Q1mo0UlpsL
965,19247844,660509223667765248,Leave it to North West to have the cutest Disney-inspired Halloween costume ever: https://t.co/r7g3enKVU5 https://t.co/oROJ1WOiqV
966,19247844,660517573205893120,.@KhloeKardashian opens up about her brother Rob's reclusiveness: https://t.co/MNAYZwN5JX https://t.co/0ScUZgI3IU
967,19247844,660523562613219328,The best Halloween makeup ideas?straight from celebrities: https://t.co/ZhOWYfztnJ https://t.co/p8mlgPqaC9
968,19247844,660528791232618496,The best at-home hair glosses for your shiniest hair
969,19247844,660538826331439104,Could this one thing be the key to a happier relationship? https://t.co/GNzsBXzLYy https://t.co/1Dv4nx22CK
970,19247844,660547919246962688,A small switch with a major impact! Come see Naomi Watts' fierce new haircut: https://t.co/PLNsZhASSG https://t.co/Lx4AB2DCSO
971,19247844,660559915681976320,This @flashtattoos Halloween costume hack is kind of genius: https://t.co/fX0KHFK8fC https://t.co/SQ64hKovCN
972,19247844,660570075557179392,This trippy Halloween tutorial will have you seeing double: https://t.co/7Di1yHvbiq https://t.co/kjmFOXcuqw
973,19247844,660575768418918400,.@Beyonce thinks you should dress up as THIS Beyonce for Halloween: https://t.co/dl55RAYVE6 https://t.co/ecEB45ELZD
974,19247844,660587193765928961,The best celebrity Halloween costumes of 2015 so far: https://t.co/29JiUPvh8C https://t.co/KqNaBU3aLl
975,19247844,660593152672317443,.@NayaRivera just shared the first adorable photos of her son
976,19247844,660612306502578177,Current college grads probably won't be able to retire until age 75?but here's how to stop working sooner: https://t.co/qWCY9nId6i
977,19247844,660619609020751872,Happily ever after: Once Upon a Time's Jamie Chung said "I do" to actor boyfriend Brian Greenberg tonight.
978,19247844,660639013750050816,You may want to rethink Harley Quinn if you want to stand out! The most popular costumes of 2015
979,19247844,660658272236630016,How to remove your Halloween makeup without ruining your skin: https://t.co/mYyuQPG7ku https://t.co/S4F2a0FF1W
980,19247844,660677247091802112,The best @Disney princess makeup tutorials for Halloween: https://t.co/26zShlj8RE https://t.co/lGeBSemv3f
981,19247844,660696303643598848,We took some favorite Halloween candy names and
982,19247844,660715338141720576,Yes
983,19247844,660772787821367298,The 25 best cities for starting a business: https://t.co/rSGYbyg3bS https://t.co/CgJCzCuGKD
984,19247844,660810992717307904,Braids are getting way edgier this fall?here's proof: https://t.co/5g1qf7v1lI https://t.co/xKJQLkpUcc
985,19247844,660830227011096576,We have a big surprise for all you @bigbang_cbs fans: https://t.co/diF6hTX7df https://t.co/Q3INMMnYYU
986,19247844,660845814416334848,The best quotes from Jennifer Aniston
987,19247844,660851952847294466,Congratulations to @JamieChung1 and @BryanGreenberg who said "I do" at a Halloween wedding: https://t.co/HYgUUiDHxv https://t.co/9ryooncsLl
988,19247844,660857311242674176,Thousands sign petition to oust Raven-Symone as co-host of 'The View:' https://t.co/DGgjOrqFl6 https://t.co/3dz9SzSv3Y
989,19247844,660862613660782593,Robin Williams' widow opens up for the first time in a heartbreaking interview: https://t.co/8kCYVbqQxC
990,19247844,660868152318943232,What to do with all that Halloween candy? Pair it with wine?no
991,19247844,660873641421316096,Meet six of the inspiring women behind the @Movember movement: https://t.co/ukKzgPPfFQ https://t.co/ExBbnOyK5Q
992,19247844,660879227701608449,How to turn your hobby into a full-time job?research says it pays off: https://t.co/h70f3KyKz0
993,19247844,660885489575198721,Real sex habits of happy couples?meet Lori and Camden: https://t.co/cQUD07kcSu
994,19247844,660888664197767168,You won't believe the transformation @HeidiKlum went through to become Jessica Rabbit on Halloween: https://t.co/o5oPMbD5Zy
995,19247844,660894519035039744,11 photos that prove @GigiHadid's hair is 100% @VicoriasSecret-worthy: https://t.co/5r4ORZZOkX https://t.co/RcdnNgbSGU
996,19247844,660901575825690625,The best celeb makeup looks of Halloween 2015: https://t.co/e34sbgQqSB https://t.co/iVZxMm8J3v
997,19247844,660908596063027200,.@KylieJenner explains the real reason behind all her shocking hair and makeup changes: https://t.co/2DyHSksvBB https://t.co/LCRrJ5mBwB
998,19247844,660914276601896960,The 30 best-selling beauty products this month at @ULTA_Beauty: https://t.co/GYeXGYS6pV https://t.co/ulhm5xfd3B
999,19247844,660920552954179586,When LC became LT! @LaurenConrad rocks her married name with this pretty initial ring: https://t.co/BCBpowKP8K https://t.co/VM0HEwQ0jM
1000,19247844,660921162961190913,The most creative celeb costumes from Halloween 2015: https://t.co/ZDu86b1739 https://t.co/zaBdkH5If0
1001,19247844,660927380270276608,Could the age you first get your period impact your overall health years later? This new study investigates: https://t.co/AWv2xUrAR8
1002,19247844,660932665277882368,This brush is a game-changer for blow-drying wavy hair: https://t.co/WxPigwI3vX
1003,19247844,660938760830455809,You won't believe the transformation @HeidiKlum went through to become Jessica Rabbit on Halloween: https://t.co/kFBJrizJzU
1004,19247844,660945010846785536,Foolproof ways to deal with your spouse's annoying habits:  https://t.co/XhWyYBzAZt https://t.co/22Vl9vBc2Y
1005,19247844,660950328230223872,The exact 9 products @KimKardashian's makeup artist used to create this look: https://t.co/PdDJxVsD0N https://t.co/pRzg7PFmrf
1006,19247844,660956531526123520,.@CarlyRaeJepsen just got *the* it haircut of fall! Come see: https://t.co/n4b9Gq9fRg https://t.co/soFNFVEaSo
1007,19247844,660961900696576000,.@DVF shares her cardinal rule for dinner party seating:   https://t.co/BhUTR1QA4A https://t.co/33RNnFC2Sc
1008,19247844,660967283146301440,.@RWitherspoon on dating: "The more I took care of myself
1009,19247844,660970010463064065,Bid the PSL farewell?@Starbucks holiday season lattes are back! https://t.co/ZPjssjZxSw https://t.co/yjN9bBWXWS
1010,19247844,660975832257703941,Be still our beating hearts! Meet Leonardo DiCaprio's absolutely uncanny Swedish doppelganger
1011,19247844,660981227491602434,It's never too late for love! Watch this 80-year-old couple go on an adorable first date: https://t.co/X5e9gjeyjE https://t.co/LfYXM29Eke
1012,19247844,660986636633808896,Is body image affecting your sex life? @TheElleChase weighs in: https://t.co/zV55r44ln3
1013,19247844,660992675261337600,This is all too real?13 thoughts you have during a half-marathon
1014,19247844,660998057165762561,"I love my boyfriend
1015,19247844,661003363203604481,Whoa?two-thirds of people under 50 have herpes type 1: https://t.co/tokwDSveIM
1016,19247844,661009321761878016,#DWTS fans
1017,19247844,661028437885378560,9 times Derek Jeter's new fiancee @hanni_davis hit a beauty home run: https://t.co/F6EGTiec2a https://t.co/f6vnWQHvKD
1018,19247844,661047617632256000,Peanuts' Lucy van Pelt answers our life questions about love
1019,19247844,661066899862765568,The surprising effect of this weekend's time change
1020,19247844,661086104783822848,9 marathon-runners share the must-haves they always bring with them: https://t.co/UR5N4nOoCx
1021,19247844,661105049423192064,Everything you need to know about the new way to pay off your student loans?and save money in the process: https://t.co/SHCGjVxo5l
1022,19247844,661124381469470721,Current college grads probably won't be able to retire until age 75?but here's how to stop working sooner: https://t.co/rJUZbbFrGC
1023,19247844,661143683962642432,Are Tinder dudes different from Hinge guys? The types of men you'll find on every dating app: https://t.co/xMPyIKhwzW
1024,19247844,661163050226098177,We love a good celeb twinning moment?and Brad Pitt's new 'do has several: https://t.co/sIrODMBswL https://t.co/0mVcVmIDrT
1025,19247844,661181951110488065,Why is doing your taxes still so complicated? @SECupp and @KrystalBall discuss: https://t.co/m8K5jZopjG #51Million
1026,19247844,661191506515124225,.@JamieChung1's wedding dress: The mystery of her couture @M_Lhuillier gown
1027,19247844,661196804923502592,Went a little candy-crazy this weekend? Fear not. 6 easy ways to detox from a sugar binge: https://t.co/uxa6z2h1Kq https://t.co/9AVVTtLvr2
1028,19247844,661202564755648512,Celebrity Halloween hair color transformations you didn't see coming: https://t.co/okfdjgvSgK https://t.co/tt0gn6SQyx
1029,19247844,661207690488766464,Check out your love horoscope for November 2015! ?????? https://t.co/Fq0HoQDr4g
1030,19247844,661213023302979584,We talked to @GwenStefani on why women are lucky to wear makeup and more: https://t.co/0cKVcFJUN6 https://t.co/ykerC0bn03
1031,19247844,661218045512187904,Angelina Jolie and Brad Pitt on how her cancer battle made their marriage stronger: https://t.co/LrSzlg4mSc https://t.co/Njfyrgq5pk
1032,19247844,661223824696983552,How starring in Suffragette made Carey Mulligan an activist?and how you'll never take your vote for granted again: https://t.co/KBsX5hivtD
1033,19247844,661230335259254785,Listen to @JustinBieber's latest track
1034,19247844,661236113483370496,The one surefire way to tell if you're about to get a job offer: https://t.co/mV9rPKoAzC https://t.co/uuGbYvvRM5
1035,19247844,661242768178720768,Inside activewear mogul @LornaJaneActive's amazingly organized fridge: https://t.co/eKsBUXWbaJ https://t.co/imzEw0CTJF
1036,19247844,661250085322366976,Your coffee just got that much more festive?@Starbucks holiday lattes are back! https://t.co/LbzgKdmSW5 https://t.co/xtW5aPHBBp
1037,19247844,661252204691607552,.@LeahRemini reveals the reason why Katie Holmes left Scientology: https://t.co/yyCzmIoR0N
1038,19247844,661258600925560833,Your shower water might be sabotaging your hair?here's what to do about it: https://t.co/mEJZZfT4J9 https://t.co/oygLR1JmER
1039,19247844,661265197286453248,The Marie Kondo @konmari_method book that changed your life is becoming a TV show: https://t.co/j8yhixMaJT
1040,19247844,661271017231372289,From subtle to dramatic
1041,19247844,661277755745636353,.@JiffPom paid a visit to Glamour HQ today! Head to our @snapchat for a peek?we're @glamourmag. https://t.co/yWGm3CEMEN
1042,19247844,661280641305214976,This one simple thing can make you feel more empowered at work: https://t.co/OqcUz6RxI4
1043,19247844,661286451326394370,Meet @FramebridgeInc
1044,19247844,661294167646150658,This new screening test can help predict your fertility in the future: https://t.co/VbRlRP2tqL https://t.co/G7I484vX0Q
1045,19247844,661299922403217408,Don't settle for less! How taking a job with a lower title could hurt your career: https://t.co/i62T5Sdhbl https://t.co/ksiyx1Tjgo
1046,19247844,661305691337027584,Whoa?@VanessaHudgens and @Sarah_Hyland look like new people in colored contacts: https://t.co/EwfNIjzlA7 https://t.co/zAPukpHKz1
1047,19247844,661311447801208833,Can you believe @NBCDays is celebrating 50 years? @MaryBeth_Evans1 &amp; @OfficialNichols reveal all from the hit soap: https://t.co/h12yQBrvzB
1048,19247844,661318139775463424,If you've ever wanted to wear a bow in your hair
1049,19247844,661323204804411392,50 pairs of wedding shoes we love in every color of the rainbow
1050,19247844,661330102597365761,The next big thing in face masks is here: https://t.co/02f0AdqrKI
1051,19247844,661336991573913600,Science says this 20-song @Spotify playlist can help you wake up in the morning: https://t.co/vE7o0lOlGC https://t.co/tFonCKmeNY
1052,19247844,661343536453976065,You need to see @ArianaGrande's response to her body-shamers on Twitter: https://t.co/6bOrCA1Jkv https://t.co/TkYFTeicUr
1053,19247844,661350011217846273,Malala Yousafzai on standing up for girls' rights in the face of seemingly insurmountable odds: https://t.co/3K1KJYl8EA
1054,19247844,661356526754467840,Angelina Jolie's tricks for the prettiest neutral nails: https://t.co/ahrwPEsphu https://t.co/8pmJTrkrdj
1055,19247844,661362799361282050,Before and After: Rising country star @KelseaBallerini?s wow-worthy apartment makeover: https://t.co/HOdhqWQ0L6 https://t.co/fMEM1DatNW
1056,19247844,661368906519601152,Six little words that can totally change your sex life: https://t.co/iFrbqLz6Lw
1057,19247844,661375173644390400,.@CarlyRaeJepsen just got *the* it haircut of fall! Come see: https://t.co/ymFYsKz2aR https://t.co/cpqNipoxyL
1058,19247844,661380499793932288,.@RWitherspoon on dating: "The more I took care of myself
1059,19247844,661386504154017792,.@JamieChung1's wedding dress: The mystery of her couture @M_Lhuillier gown
1060,19247844,661387413227446272,Who went home on #DWTS tonight? And is Nick Carter having a boy or girl? Find out! https://t.co/u1jYZHT3nj
1061,19247844,661393397492641792,Girls
1062,19247844,661399153323429889,.@LeahRemini reveals the reason why Katie Holmes left Scientology: https://t.co/z3crg9otSD
1063,19247844,661418387076198400,The exact 9 products @KimKardashian's makeup artist used to create this look: https://t.co/fOsC4Yovzm https://t.co/P1hYpuSV0W
1064,19247844,661437544882663424,Check out your love horoscope for November 2015! ?????? https://t.co/jIGIJVzvzB
1065,19247844,661456492860710912,Foolproof ways to deal with your spouse's annoying habits:  https://t.co/UoMEt1s8vm https://t.co/KZxgrkMATZ
1066,19247844,661475749711466496,Be still our beating hearts! Meet Leonardo DiCaprio's absolutely uncanny Swedish doppelganger
1067,19247844,661494933870788608,Is body image affecting your sex life? @TheElleChase weighs in: https://t.co/LOTd8Z6EhR
1068,19247844,661514410599563264,Whoa?@VanessaHudgens and @Sarah_Hyland look like new people in colored contacts: https://t.co/QJ8M43qNVY https://t.co/BUKdzGL2z3
1069,19247844,661533727705681923,Are Tinder dudes different from Hinge guys? The types of men you'll find on every dating app: https://t.co/5ipl1FUai4
1070,19247844,661552704095977473,Your shower water might be sabotaging your hair?here's what to do about it: https://t.co/RaQTG0iRZu https://t.co/BN8q8e04Zy
1071,19247844,661558330737954816,.@JimmyKimmel's annual "I told my kids I ate their Halloween candy" video is here
1072,19247844,661559535639859200,RT @glamour_fashion: Congrats
1073,19247844,661569455030431744,.@KylieJenner mixed things up yet again with a new set of bangs! Come see: https://t.co/iGgGMVabRC https://t.co/Bmo1lhtWrz
1074,19247844,661574836515418113,Pull up a chair! @TyraBanks is dishing some major career advice: https://t.co/ptcedQ4znd https://t.co/KoyBDLtV6z
1075,19247844,661574840994955264,Robin Williams' widow Susan speaks out about the real cause of his tragic passing: https://t.co/KWWSpLx7xF https://t.co/XpJrV1g7PM
1076,19247844,661578447525908480,The surprising reason why @NickCarter wanted to find out his baby's gender live on #DWTS: https://t.co/Xi6BO1Yz5R https://t.co/3FytA7veCU
1077,19247844,661579367210946560,Holiday shopping time is here! 19 gift ideas for the travel junkie on your list: https://t.co/OMjYA2Zo70 https://t.co/V3aQjzlHQK
1078,19247844,661588670072430592,Walk the red carpet w/ Sophia Bush at our Women of the Year Awards in NYC! LAST DAY! ENTER: https://t.co/4wQQBGHOa8 https://t.co/pqw6ymFqtm
